saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
112.202.188.167,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,14223.0,a05a,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,26707.0,64bd,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,9600.0,4af6,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,59119.0,ca80,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,59447.0,ef2e,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,15681.0,8b4b,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,13689.0,782e,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,1468.0,468d,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,8679.0,6677,,Method Not Allowed,18.0,3.0,False
112.202.188.167,/async,1.0,0.0,2.0,2.05 Content,7197.0,1f06,,done,4.0,3.0,False
117.141.240.206,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,9040.0,87fb,,,0.0,3.0,False
117.141.240.206,/qlink/ack,,,,,,,,Network error: MessageError,,,
117.141.240.206,/qlink/queryGwExt,1.0,2.0,2.0,2.05 Content,14224.0,a05b,"{""CONTENT_FORMAT"": ""TEXT""}","{""gatewayMac"":""8022781BCD68"",""firmwareVersion"":""CIOT;GM220-S"",""type"":1,""gatewayManufacturer"":""CIOT"",""softwareVersion"":""V1A0.A04.01;1.0;2.6.1-230712"",""gatewaySn"":""CIOT221BCD68"",""andlinkVersion"":""2.6.0"",""provinceAbb"":""GXI""}",221.0,3.0,False
117.141.240.206,/qlink/request,1.0,2.0,2.0,2.05 Content,26708.0,64be,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
117.141.240.206,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,9601.0,4af7,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
117.141.240.206,/qlink/success,1.0,2.0,2.0,2.05 Content,59120.0,ca81,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
117.141.240.206,/qlink/wlantest,,,,,,,,Network error: MessageError,,,
117.141.240.206,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,15682.0,8b4c,,,0.0,3.0,False
117.141.240.206,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,13690.0,782f,,,0.0,3.0,False
117.141.240.206,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,1469.0,468e,"{""CONTENT_FORMAT"": ""TEXT""}","090_8022781BCD68{""apmsOnlineStatus"":0}",38.0,3.0,False
117.141.240.206,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,8680.0,6678,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
117.141.240.206,/gw/query/config,1.0,2.0,2.0,2.05 Content,52983.0,1f07,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
117.141.240.206,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,30700.0,d470,,,0.0,3.0,False
117.141.240.206,/basic/regist,1.0,2.0,2.0,2.05 Content,11188.0,5bd4,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
117.141.240.206,/basic/show,1.0,2.0,2.0,2.05 Content,59224.0,9cc2,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
117.141.240.206,/device,1.0,2.0,2.0,4.05 Method Not Allowed,35216.0,9d50,,,0.0,3.0,False
117.141.240.206,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,14587.0,81d5,,,0.0,3.0,False
117.141.240.206,/device/command/control,1.0,2.0,2.0,2.05 Content,49230.0,ecda,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
117.141.240.206,/device/command/data,1.0,2.0,2.0,2.05 Content,64465.0,2f06,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
117.141.240.206,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,40674.0,329e,,,0.0,3.0,False
117.141.240.206,/device/inform/boot,1.0,2.0,2.0,2.05 Content,34734.0,4bb2,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
117.141.240.206,/device/inform/bootstrap,1.0,2.0,2.0,2.05 Content,17838.0,18aa,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192.0,3.0,False
117.141.240.206,/device/inform/data,1.0,2.0,2.0,2.05 Content,44616.0,b9fa,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
117.141.240.206,/device/inform/heartbeat,1.0,2.0,2.0,2.05 Content,25904.0,95d2,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
117.141.240.206,/device/inform/offline,1.0,2.0,2.0,2.05 Content,13771.0,be88,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
117.141.240.206,/device/inform/requestSync,1.0,2.0,2.0,2.05 Content,64242.0,94ef,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
117.141.240.206,/.well-known/core,1.0,2.0,2.0,2.05 Content,18670.0,f8c0,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1098""}","</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",1098.0,3.0,False
117.141.240.206,/,1.0,2.0,2.0,2.05 Content,56017.0,67fa,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2020 Institute for Pervasive Computing, ETH Zurich and others
****************************************************************",406.0,3.0,True
123.190.73.94,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,9041.0,87fc,,Method Not Allowed,18.0,3.0,False
123.190.73.94,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,4641.0,caa5,,Method Not Allowed,18.0,3.0,False
123.190.73.94,/,1.0,2.0,2.0,4.04 Not Found,14225.0,a05c,,Not Found,9.0,3.0,True
119.93.123.148,/,1.0,2.0,2.0,2.05 Content,9042.0,87fd,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
119.93.123.148,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,4642.0,caa6,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,14226.0,a05d,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,26709.0,64bf,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,9602.0,4af8,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,59121.0,ca82,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,59449.0,ef30,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,15683.0,8b4d,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,13691.0,7830,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,1470.0,468f,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,8681.0,6679,,Method Not Allowed,18.0,3.0,False
119.93.123.148,/async,1.0,0.0,2.0,2.05 Content,7197.0,1f08,,done,4.0,3.0,False
112.28.33.36,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,9043.0,87fe,,,0.0,3.0,False
112.28.33.36,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,4643.0,caa7,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
112.28.33.36,/device,1.0,2.0,2.0,4.05 Method Not Allowed,14227.0,a05e,,,0.0,3.0,False
112.28.33.36,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,26710.0,64c0,,,0.0,3.0,False
112.28.33.36,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,9603.0,4af9,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
112.28.33.36,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,59122.0,ca83,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
112.28.33.36,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,59450.0,ef31,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
112.28.33.36,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,15684.0,8b4e,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
112.28.33.36,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,13692.0,7831,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
112.28.33.36,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,1471.0,4690,,,0.0,3.0,False
112.28.33.36,/ekit/boot,1.0,2.0,2.0,4.00 Bad Request,8682.0,667a,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
112.28.33.36,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,52985.0,1f09,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
112.28.33.36,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,30701.0,d471,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
112.28.33.36,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,11189.0,5bd5,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
112.28.33.36,/.well-known/core,1.0,2.0,2.0,2.05 Content,59225.0,9cc3,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0,3.0,False
112.28.33.36,/,1.0,2.0,2.0,2.05 Content,35217.0,9d51,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
