saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
58.245.247.79,/apdevice/query/ApConfigInfo,1.0,2.0,2.0,2.05 Content,50042.0,1f78,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""hardwareVersion"":	""V1.0.0"",
		""softwareVersion"":	""V1.0.8"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	4,
		""CPUTemperature"":	46,
		""RamOccupancyRate"":	46,
		""UpTime"":	""2879968"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RSSIThreshold"":	""-60"",
		""RSSIThreshold5G"":	""-110"",
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-89,
		""LowRSSI5G"":	-89,
		""IPv6ConnStatus"":	""Connected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""2408:8234:8400:1518:e660:4d9b:5fb7:3ec3"",
		""IPv6DNSServers"":	""2408:8899::8"",
		""IPv6PrefixDelegationEnabled"":	""TRUE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""2408:8234:8410:efc8::"",
		""IPv6PrefixPltime"":	2948,
		""IPv6PrefixVltime"":	2948,
		""DefaultIPv6Gateway"":	""fe80::4e09:b4ff:fef1:8d20"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	1,
		""SyncStatus"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""NoiseLevel"":	""-94"",
				""LoadRate"":	7,
				""InterferencePercent"":	7,
				""Channel"":	""0"",
				""Bandwidth"":	0
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""NoiseLevel"":	""-92"",
				""LoadRate"":	1,
				""InterferencePercent"":	1,
				""Channel"":	""0"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""CMCC-GcKH"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""bcxd3546"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	1,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	"">fk2XZwL"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	10,
				""SSIDAdvertisementEnabled"":	0,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-GcKH-GUEST"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""bcxd3546"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""CMCC-QLINK"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	0,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""CMCC-GcKH-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""bcxd3546"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11a/n/ac/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""CMCC-Mesh-3EC3"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""bcxd3546"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SSIDStandard"":	""11a/n/ac/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-GcKH-5G-GUEST"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""bcxd3546"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11a/n/ac/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""CMCC-GcKH-5G-Wi-Fi5"",
				""SecurityMode"":	""MIXED-WPAPSK2"",
				""Pwd"":	""bcxd3546"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11a/n/ac/ax""
			}]
	},
	""deviceId"":	""CMCC-30103-E4604DB73EC3""
}",3515.0,2.0,False
58.245.247.79,/apdevice/query/UplinkStatus,1.0,2.0,2.0,2.05 Content,45296.0,021e,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""E4604DB73EC3"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.3173"",
		""TxRate_rt"":	""0.4899"",
		""Channel"":	""""
	},
	""deviceId"":	""CMCC-30103-E4604DB73EC3""
}",294.0,2.0,False
58.245.247.79,/apdevice/query/STAInfo,1.0,2.0,2.0,2.05 Content,43816.0,e1db,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""169.254.1.10"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""003FBDC3090B"",
				""VMacAddress"":	""003FBDC3090B"",
				""STAType"":	""others"",
				""HostName"":	""nvr.topsee"",
				""UpTime"":	""2879943"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.181"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""00F8EFE00907"",
				""VMacAddress"":	""00F8EFE00907"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""2879915"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.228"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""005CF4D1090C"",
				""VMacAddress"":	""005CF4D1090C"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""193784"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""0.0960"",
				""TxRate_rt"":	""1.8720""
			}, {
				""IPAddress"":	""192.168.10.31"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""00F8EFCB0907"",
				""VMacAddress"":	""00F8EFCB0907"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""2879914"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.246"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""00F8EFEF0907"",
				""VMacAddress"":	""00F8EFEF0907"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""2879914"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.150"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""005AF4DB090C"",
				""VMacAddress"":	""005AF4DB090C"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""2879915"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.123"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""009807ED0A77"",
				""VMacAddress"":	""009807ED0A77"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""98148"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""0.0620"",
				""TxRate_rt"":	""0.5090""
			}, {
				""IPAddress"":	""192.168.10.161"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""00FCCCB20AC2"",
				""VMacAddress"":	""00FCCCB20AC2"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""2879939"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.167"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""006FF478090C"",
				""VMacAddress"":	""006FF478090C"",
				""STAType"":	""others"",
				""HostName"":	"""",
				""UpTime"":	""2879915"",
				""ConnectProtocol"":	0,
				""Radio"":	"""",
				""SSID"":	"""",
				""RSSI"":	"""",
				""RxRate"":	""100"",
				""TxRate"":	""100"",
				""RxRate_rt"":	""2.3820"",
				""TxRate_rt"":	""0.1590""
			}, {
				""IPAddress"":	""192.168.10.5"",
				""STAIPv6IPAddress"":	""2408:8234:8410:efc8:2501:f6a7:aef6:2980"",
				""MacAddress"":	""7222F939DBFF"",
				""VMacAddress"":	""7222F939DBFF"",
				""STAType"":	""Phone"",
				""HostName"":	"""",
				""UpTime"":	""41177"",
				""ConnectProtocol"":	3,
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-GcKH"",
				""RSSI"":	""-68"",
				""RxRate"":	""120"",
				""TxRate"":	""120"",
				""RxRate_rt"":	""0.0000"",
				""TxRate_rt"":	""0.0000""
			}, {
				""IPAddress"":	""192.168.10.2"",
				""STAIPv6IPAddress"":	""2408:8234:8410:efc8:94da:f5ff:fef4:4114"",
				""MacAddress"":	""96DAF5F44114"",
				""VMacAddress"":	""96DAF5F44114"",
				""STAType"":	""Phone"",
				""HostNa",4087.0,2.0,False
58.245.247.79,/apdevice/query/WiFiStats,1.0,2.0,2.0,2.05 Content,11736.0,8872,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Stats"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""SSID"":	""CMCC-GcKH"",
				""TotalBytesSent"":	1400005991,
				""TotalBytesReceived"":	1294887237,
				""TotalPacketsSent"":	242695141,
				""TotalPacketsReceived"":	220290592,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	7034145,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	7034145
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""SSID"":	""CMCC-GcKH-5G"",
				""TotalBytesSent"":	1315890926,
				""TotalBytesReceived"":	1069542498,
				""TotalPacketsSent"":	139286194,
				""TotalPacketsReceived"":	131119880,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	1464662,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	1464662
			}, {
				""Radio"":	""0"",
				""Index"":	1,
				""SSID"":	"""",
				""TotalBytesSent"":	900450065,
				""TotalBytesReceived"":	3082769795,
				""TotalPacketsSent"":	362460600,
				""TotalPacketsReceived"":	580699752,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	1638,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""0"",
				""Index"":	2,
				""SSID"":	"""",
				""TotalBytesSent"":	2089245945,
				""TotalBytesReceived"":	3191922304,
				""TotalPacketsSent"":	482784856,
				""TotalPacketsReceived"":	790780615,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	1,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""0"",
				""Index"":	3,
				""SSID"":	"""",
				""TotalBytesSent"":	3052420257,
				""TotalBytesReceived"":	2173052597,
				""TotalPacketsSent"":	1377598084,
				""TotalPacketsReceived"":	849067603,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}]
	},
	""deviceId"":	""CMCC-30103-E4604DB73EC3""
}",1676.0,2.0,False
58.245.247.79,/apdevice/query/WiFiStatus,1.0,2.0,2.0,2.05 Content,51232.0,fd59,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""6"",
				""LoadRate"":	7,
				""Bandwidth"":	0
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""40"",
				""LoadRate"":	1,
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""CMCC-GcKH"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""bcxd3546"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	1,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	3,
				""Pwd"":	"">fk2XZwL"",
				""MaxAssociateNum"":	10,
				""SSIDAdvertisementEnabled"":	0,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-GcKH-GUEST"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""bcxd3546"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""CMCC-QLINK"",
				""SecurityMode"":	""None"",
				""Encrypt"":	0,
				""Pwd"":	"""",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SSIDStandard"":	""11b/g/n/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""CMCC-GcKH-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""bcxd3546"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11a/n/ac/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""CMCC-Mesh-3EC3"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""bcxd3546"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SSIDStandard"":	""11a/n/ac/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-GcKH-5G-GUEST"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""bcxd3546"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11a/n/ac/ax""
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""CMCC-GcKH-5G-Wi-Fi5"",
				""SecurityMode"":	""MIXED-WPAPSK2"",
				""Encrypt"":	1,
				""Pwd"":	""bcxd3546"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SSIDStandard"":	""11a/n/ac/ax""
			}]
	},
	""deviceId"":	""CMCC-30103-E4604DB73EC3""
}",2459.0,2.0,False
58.245.247.79,/apdevice/query/WlanNeighborInfo,1.0,2.0,2.0,2.05 Content,65059.0,ca57,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Number"":	2,
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""SSID"":	""CU_h3Q2"",
				""MacAddress"":	""002EC7B537BC"",
				""Channel"":	""6"",
				""RSSI"":	""-98"",
				""Bandwidth"":	1,
				""Wifistandard"":	2,
				""LoadRate"":	2
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""Tenda_8F2030"",
				""MacAddress"":	""0840F38F2031"",
				""Channel"":	""6"",
				""RSSI"":	""-98"",
				""Bandwidth"":	2,
				""Wifistandard"":	2,
				""LoadRate"":	2
			}]
	},
	""deviceId"":	""CMCC-30103-E4604DB73EC3""
}",462.0,2.0,False
58.245.247.79,/aoslink/query/AosAPInfo,1.0,2.0,2.0,2.05 Content,42013.0,bf25,"{""CONTENT_FORMAT"": ""JSON""}","b'{\n\t""data"":\t{\n\t\t""deviceVendor"":\t""04"",\n\t\t""deviceModel"":\t""1104"",\n\t\t""deviceSn"":\t""041104006693874\xb6\\u0014"",\n\t\t""firmwareVersion"":\t""V1.0.8"",\n\t\t""hardwareVersion"":\t""V1.0.0"",\n\t\t""AOSVersion"":\t""V2.4.2"",\n\t\t""cpuType"":\t""ZX279128R"",\n\t\t""deviceMac"":\t""E4604DB73EC3"",\n\t\t""RunningTime"":\t""2879976"",\n\t\t""provinceCode"":\t""XIN"",\n\t\t""FlashSize"":\t128,\n\t\t""RamSize"":\t256,\n\t\t""WorkingMode"":\t1,\n\t\t""type"":\t1,\n\t\t""pppoeInfo"":\t{\n\t\t\t""netAccount"":\t""043806622811"",\n\t\t\t""netPwd"":\t""123456""\n\t\t},\n\t\t""ipAddress"":\t""58.245.247.79"",\n\t\t""IPv6IPAddress"":\t""2408:8234:8400:1518:e660:4d9b:5fb7:3ec3"",\n\t\t""lanIP"":\t""192.168.10.1"",\n\t\t""lanIPV6"":\t""2408:8234:8410:efc8:e660:4dff:feb7:3ec3,fe80::10"",\n\t\t""CPUOccupancyRate"":\t4,\n\t\t""RamOccupancyRate"":\t46\n\t},\n\t""deviceId"":\t""CMCC-30103-E4604DB73EC3""\n}'",728.0,2.0,False
58.69.69.244,/,1.0,2.0,2.0,2.05 Content,42014.0,bf26,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
58.69.69.244,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58821.0,8615,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33614.0,2253,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28074.0,b158,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64123.0,9498,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39229.0,7064,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36170.0,fc53,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28085.0,fc57,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27739.0,24d4,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11194.0,5374,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9149.0,d1e3,,Method Not Allowed,18.0,3.0,False
58.69.69.244,/async,1.0,0.0,2.0,2.05 Content,7197.0,1235,,done,4.0,3.0,False
58.214.167.204,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,42015.0,bf27,,Method Not Allowed,18.0,3.0,False
58.214.167.204,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,58822.0,8616,,Method Not Allowed,18.0,3.0,False
58.214.167.204,/,1.0,2.0,2.0,4.04 Not Found,33615.0,2254,,Not Found,9.0,3.0,True
46.160.216.120,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42016.0,bf28,,,0.0,3.0,False
46.160.216.120,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58823.0,8617,,,0.0,3.0,False
46.160.216.120,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33616.0,2255,,0x1,3.0,3.0,False
46.160.216.120,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28075.0,b159,,,0.0,3.0,False
46.160.216.120,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64124.0,9499,,,0.0,3.0,False
46.160.216.120,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39230.0,7065,,,0.0,3.0,False
46.160.216.120,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36171.0,fc54,,,0.0,3.0,False
46.160.216.120,/info,1.0,2.0,2.0,2.05 Content,28086.0,fc58,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""4033d540-417a-11e6-8115-9fdc6b028b44"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.160.216.120,/,1.0,2.0,2.0,4.04 Not Found,27740.0,24d5,,,0.0,3.0,True
49.147.35.251,/,1.0,2.0,2.0,2.05 Content,42017.0,bf29,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.147.35.251,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58824.0,8618,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33617.0,2256,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28076.0,b15a,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64125.0,949a,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39231.0,7066,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36172.0,fc55,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28087.0,fc59,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27741.0,24d6,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11195.0,5375,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9150.0,d1e4,,Method Not Allowed,18.0,3.0,False
49.147.35.251,/async,1.0,0.0,2.0,2.05 Content,7197.0,1236,,done,4.0,3.0,False
49.149.32.80,/,1.0,2.0,2.0,2.05 Content,42018.0,bf2a,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.149.32.80,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58825.0,8619,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33618.0,2257,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28077.0,b15b,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64126.0,949b,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39232.0,7067,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36173.0,fc56,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28088.0,fc5a,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27742.0,24d7,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11196.0,5376,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9151.0,d1e5,,Method Not Allowed,18.0,3.0,False
49.149.32.80,/async,1.0,0.0,2.0,2.05 Content,7197.0,1237,,done,4.0,3.0,False
39.129.183.161,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,42019.0,bf2b,,,0.0,3.0,False
39.129.183.161,/qlink/ack,,,,,,,,Network error: MessageError,,,
39.129.183.161,/qlink/request,1.0,2.0,2.0,2.05 Content,33619.0,2258,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
39.129.183.161,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,28078.0,b15c,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
39.129.183.161,/qlink/success,1.0,2.0,2.0,2.05 Content,64127.0,949c,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
39.129.183.161,/qlink/wlantest,,,,,,,,Network error: ConRetransmitsExceeded,,,
39.129.183.161,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,36174.0,fc57,,,0.0,3.0,False
39.129.183.161,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,28089.0,fc5b,,,0.0,3.0,False
