saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
211.142.65.202,/apdevice/query/WlanNeighborInfo,1.0,2.0,2.0,2.05 Content,9197.0,8a74,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Number"":	24,
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""SSID"":	""东哥"",
				""MacAddress"":	""FCAB90E6D29C"",
				""Channel"":	""1"",
				""RSSI"":	""-55""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""024BF34217C3"",
				""Channel"":	""12"",
				""RSSI"":	""-58""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-Hw37"",
				""MacAddress"":	""004BF38217C3"",
				""Channel"":	""12"",
				""RSSI"":	""-58""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""东北虎"",
				""MacAddress"":	""500FF553AB01"",
				""Channel"":	""2"",
				""RSSI"":	""-65""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""a7aa8a59"",
				""MacAddress"":	""24DFA7AA8A59"",
				""Channel"":	""1"",
				""RSSI"":	""-68""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CU_q6c9"",
				""MacAddress"":	""086083A98CE1"",
				""Channel"":	""8"",
				""RSSI"":	""-77""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""Xiaomi_048A"",
				""MacAddress"":	""64644A8804BA"",
				""Channel"":	""1"",
				""RSSI"":	""-78""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""midea_b0_6666"",
				""MacAddress"":	""30B237893389"",
				""Channel"":	""1"",
				""RSSI"":	""-78""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-eA3b"",
				""MacAddress"":	""7826A6CD3550"",
				""Channel"":	""3"",
				""RSSI"":	""-78""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""30A1FA6B4849"",
				""Channel"":	""6"",
				""RSSI"":	""-79""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""30A1FA6B484D"",
				""Channel"":	""6"",
				""RSSI"":	""-79""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""HUAWEI-M4XABH_HiLink"",
				""MacAddress"":	""30A1FA6B4848"",
				""Channel"":	""6"",
				""RSSI"":	""-80""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-eA3b"",
				""MacAddress"":	""F4E84F1B0A9C"",
				""Channel"":	""9"",
				""RSSI"":	""-81""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""F6E84F1B0A9C"",
				""Channel"":	""9"",
				""RSSI"":	""-81""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	""Xiaomi_7C6E"",
				""MacAddress"":	""9C9D7E9BE85C"",
				""Channel"":	""6"",
				""RSSI"":	""-81""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""44D7911CD9ED"",
				""Channel"":	""1"",
				""RSSI"":	""-81""
			}, {
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""A29D7E9BE85C"",
				""Channel"":	""6"",
				""RSSI"":	""-83""
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CU_8Q9k_5G"",
				""MacAddress"":	""C8C465DCA130"",
				""Channel"":	""36"",
				""RSSI"":	""-87""
			}, {
				""Radio"":	""5G"",
				""SSID"":	""东北虎_5G"",
				""MacAddress"":	""500FF553AB05"",
				""Channel"":	""149"",
				""RSSI"":	""-90""
			}, {
				""Radio"":	""5G"",
				""SSID"":	""东哥"",
				""MacAddress"":	""FCAB90E6D2A0"",
				""Channel"":	""149"",
				""RSSI"":	""-91""
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-qaxg"",
				""MacAddress"":	""004BF38217C5"",
				""Channel"":	""153"",
				""RSSI"":	""-92""
			}, {
				""Radio"":	""5G"",
				""SSID"":	"""",
				""MacAddress"":	""024BF39217C3"",
				""Channel"":	""153"",
				""RSSI"":	""-92""
			}, {
				""Radio"":	""5G"",
				""SSID"":	""CMCC-eA3b-5G"",
				""MacAddress"":	""7826A6CD3551"",
				""Channel"":	""40"",
				""RSSI"":	""-95""
			}, {
				""Radio"":	""5G"",
				""SSID"":	"""",
				""MacAddress"":	""7A26A69D3551"",
				""Channel"":	""40"",
				""RSSI"":	""-95""
			}]
	},
	""deviceId"":	""""
}",3031.0,2.0,False
217.150.79.123,/register,1.0,2.0,2.0,4.05 Method Not Allowed,1775.0,0d3c,,,0.0,3.0,False
217.150.79.123,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,55939.0,510b,,,0.0,3.0,False
217.150.79.123,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,60519.0,f779,,0x1,3.0,3.0,False
217.150.79.123,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60143.0,6319,,,0.0,3.0,False
217.150.79.123,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,48384.0,f2c2,,,0.0,3.0,False
217.150.79.123,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,40325.0,1cfa,,,0.0,3.0,False
217.150.79.123,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,53532.0,bf50,,,0.0,3.0,False
217.150.79.123,/info,1.0,2.0,2.0,2.05 Content,734.0,2c12,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""4034cdce-417a-11e6-8115-219c6e0387b0"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
217.150.79.123,/,1.0,2.0,2.0,4.04 Not Found,8482.0,ef46,,,0.0,3.0,True
212.103.116.125,/register,1.0,2.0,2.0,4.05 Method Not Allowed,1776.0,0d3d,,,0.0,3.0,False
212.103.116.125,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,55940.0,510c,,,0.0,3.0,False
212.103.116.125,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,60520.0,f77a,,0x1,3.0,3.0,False
212.103.116.125,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60144.0,631a,,,0.0,3.0,False
212.103.116.125,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,48385.0,f2c3,,,0.0,3.0,False
212.103.116.125,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,40326.0,1cfb,,,0.0,3.0,False
212.103.116.125,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,53533.0,bf51,,,0.0,3.0,False
212.103.116.125,/info,1.0,2.0,2.0,2.05 Content,735.0,2c13,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b928c606-db7e-11e6-8115-fd9d953db601"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128.0,3.0,False
212.103.116.125,/,1.0,2.0,2.0,4.04 Not Found,8483.0,ef47,,,0.0,3.0,True
223.65.211.42,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,1777.0,0d3e,,,0.0,3.0,False
223.65.211.42,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,55941.0,510d,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
223.65.211.42,/device,1.0,2.0,2.0,4.05 Method Not Allowed,60521.0,f77b,,,0.0,3.0,False
223.65.211.42,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,60145.0,631b,,,0.0,3.0,False
223.65.211.42,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,48386.0,f2c4,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
223.65.211.42,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,40327.0,1cfc,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
223.65.211.42,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,53534.0,bf52,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
223.65.211.42,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,736.0,2c14,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
223.65.211.42,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,8484.0,ef48,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
223.65.211.42,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,64879.0,a62f,,,0.0,3.0,False
223.65.211.42,/ekit/boot,1.0,2.0,2.0,4.00 Bad Request,34386.0,5f22,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
223.65.211.42,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,2058.0,c777,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
223.65.211.42,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,38404.0,4b5f,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
223.65.211.42,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,2955.0,126f,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
223.65.211.42,/.well-known/core,1.0,2.0,2.0,2.05 Content,60149.0,8c94,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0,3.0,False
223.65.211.42,/,1.0,2.0,2.0,2.05 Content,13705.0,7b4a,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
221.179.30.254,/,1.0,2.0,2.0,2.05 Content,1778.0,0d3f,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136.0,3.0,False
221.179.30.254,/qlink/searchdevice,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/qlink/netinfo,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/qlink/searchack,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/device/command/unbind,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/device/command/file,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/device/command/log,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/device/command/selfdetect,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/qlink/searchdevice?true,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/qlink/searchRouter?true,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/qlink/guide?true,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/qlink/request?true,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/device/inform/data,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/WiFiParameterSync,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/WiFiSwitch,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/RadioConfig,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/WPS,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/MacFilter,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/Reboot,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/LEDControl,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/control/RoamingConfig,,,,,,,,Network error: ConRetransmitsExceeded,,,
221.179.30.254,/apdevice/query/ApConfigInfo,1.0,2.0,2.0,2.05 Content,37429.0,11e7,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""hardwareVersion"":	""4.00"",
		""softwareVersion"":	""MA_2.1(4)P4"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	38,
		""RamOccupancyRate"":	52,
		""UpTime"":	""440633"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	0,
		""LowRSSI5G"":	0,
		""IPv6ConnStatus"":	""Connected"",
		""IPv6IPAddressOrigin"":	""dhcpv6"",
		""IPv6IPAddress"":	"""",
		""IPv6DNSServers"":	""FE80::1"",
		""IPv6PrefixDelegationEnabled"":	""TRUE"",
		""IPv6PrefixOrigin"":	"""",
		""IPv6Prefix"":	"""",
		""IPv6PrefixPltime"":	0,
		""IPv6PrefixVltime"":	0,
		""DefaultIPv6Gateway"":	"""",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	1,
		""SyncStatus"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11b/g/n/ax"",
				""NoiseLevel"":	""-96"",
				""LoadRate"":	34,
				""InterferencePercent"":	34,
				""Channel"":	""0"",
				""Bandwidth"":	1
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11a/n/ac/ax"",
				""NoiseLevel"":	""-108"",
				""LoadRate"":	2,
				""InterferencePercent"":	2,
				""Channel"":	""0"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""CMCC-x63c"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""88888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	"">fk2XZwL"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	10,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-x63c-Guest"",
				""SecurityMode"":	""MIXED-WPAPSK2"",
				""Pwd"":	""1234567890"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""CMCC-QLINK"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	0,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""CMCC-x63c-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""88888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""Ruijie-Mesh6B83BC97"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""984A6B83BC97"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-x63c-Guest-5G"",
				""SecurityMode"":	""MIXED-WPAPSK2"",
				""Pwd"":	""1234567890"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""CMCC-SSID_8"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	0,
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	0
			}]
	},
	""deviceId"":	""""
}",3088.0,2.0,False
221.179.30.254,/apdevice/query/UplinkStatus,1.0,2.0,2.0,2.05 Content,32361.0,d196,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""984A6B83BC97"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.05"",
		""TxRate_rt"":	""1.30"",
		""Channel"":	"""",
		""FiberTXPower"":	"""",
		""FiberRXPower"":	""""
	},
	""deviceId"":	""""
}",311.0,2.0,False
221.179.30.254,/apdevice/query/STAInfo,1.0,2.0,2.0,2.05 Content,61806.0,76af,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""192.168.10.220"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""F81654571A75"",
				""VMacAddress"":	""F81654571A75"",
				""STAType"":	""Phone"",
				""HostName"":	"""",
				""UpTime"":	""440486"",
				""Radio"":	""5G"",
				""SSID"":	""CMCC-x63c-5G"",
				""RSSI"":	""-35"",
				""RxRate"":	""866.7"",
				""TxRate"":	""866.7"",
				""RxRate_rt"":	""0.0"",
				""TxRate_rt"":	""0.0""
			}, {
				""IPAddress"":	""192.168.10.112"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""F86FB0769B9A"",
				""VMacAddress"":	""F86FB0769B9A"",
				""STAType"":	""Phone"",
				""HostName"":	""IPC"",
				""UpTime"":	""440546"",
				""Radio"":	""2.4G"",
				""SSID"":	""CMCC-x63c"",
				""RSSI"":	""-64"",
				""RxRate"":	""86.5"",
				""TxRate"":	""86.5"",
				""RxRate_rt"":	""0.0"",
				""TxRate_rt"":	""0.0""
			}],
		""STANumber"":	2
	},
	""deviceId"":	""""
}",800.0,2.0,False
221.179.30.254,/apdevice/query/WiFiStats,1.0,2.0,2.0,2.05 Content,24434.0,21e8,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Stats"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""SSID"":	""CMCC-x63c"",
				""TotalBytesSent"":	34672873,
				""TotalBytesReceived"":	18872707,
				""TotalPacketsSent"":	391736,
				""TotalPacketsReceived"":	109096,
				""ErrorsSent"":	305,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""SSID"":	""CMCC-x63c-Guest"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""SSID"":	""CMCC-QLINK"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""SSID"":	""CMCC-x63c-5G"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	7287441,
				""TotalPacketsReceived"":	6424885,
				""ErrorsSent"":	117,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""SSID"":	""Ruijie-Mesh6B83BC97"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""SSID"":	""CMCC-x63c-Guest-5G"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""SSID"":	""CMCC-SSID_8"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""0"",
				""Index"":	1,
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	34892448,
				""TotalPacketsReceived"":	37575746,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	1762362
			}, {
				""Radio"":	""0"",
				""Index"":	2,
				""TotalBytesSent"":	298,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	3,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""0"",
				""Index"":	3,
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""0"",
				""Index"":	4,
				""TotalBytesSent"":	440,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	4,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}]
	},
	""deviceId"":	""""
}",3495.0,2.0,False
221.179.30.254,/apdevice/query/WiFiStatus,1.0,2.0,2.0,2.05 Content,9198.0,8a75,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""0"",
				""LoadRate"":	38,
				""Bandwidth"":	1
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""0"",
				""LoadRate"":	2,
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""CMCC-x63c"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""88888888"",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	3,
				""Pwd"":	"">fk2XZwL"",
				""MaxAssociateNum"":	10,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-x63c-Guest"",
				""SecurityMode"":	""MIXED-WPAPSK2"",
				""Encrypt"":	3,
				""Pwd"":	""1234567890"",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""CMCC-QLINK"",
				""SecurityMode"":	""None"",
				""Encrypt"":	0,
				""Pwd"":	"""",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""CMCC-x63c-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""88888888"",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""Ruijie-Mesh6B83BC97"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	1,
				""Pwd"":	""984A6B83BC97"",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-x63c-Guest-5G"",
				""SecurityMode"":	""MIXED-WPAPSK2"",
				""Encrypt"":	3,
				""Pwd"":	""1234567890"",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""CMCC-SSID_8"",
				""SecurityMode"":	""None"",
				""Encrypt"":	0,
				""Pwd"":	"""",
				""MaxAssociateNum"":	128,
				""SSIDAdvertisementEnabled"":	0
			}]
	},
	""deviceId"":	""""
}",2152.0,2.0,False
